Operateur;X;Y;2G;3G;4G
20810;928673;6711356;1;1;0
20815;928673;6711357;0;1;0
20801;928675;6839543;1;1;0
20820;928682;6575745;1;1;1
20810;928682;6575745;1;1;1
20801;928688;6685738;1;1;1
20801;928693;6467706;1;1;1
20820;928697;6867673;1;1;1
20810;928697;6867699;1;1;1
20810;928716;6855942;1;1;1
20801;928735;6919714;1;1;1
20810;928737;6467795;1;1;1
20820;928742;6467793;1;1;1
20801;928749;6686328;1;0;0
20801;928759;6533570;1;1;1
20815;928762;6683823;0;1;1
20810;928764;6683828;1;1;0
20801;928774;6924006;1;1;1
20801;928777;6894805;1;1;1
20801;928785;6686258;1;0;0
20810;928791;6533550;1;1;1
20820;928791;6685987;1;1;1
20820;928793;6533530;1;1;1
20801;928797;6685990;1;1;1
20801;928834;6686063;1;0;0
20815;928837;6835905;0;1;0
20801;928851;6893443;1;1;1
20801;928852;6686575;1;1;1
20810;928856;6686570;1;1;1
20815;928863;6686485;0;1;1
20801;928864;6685949;1;0;0
20810;928867;6688913;0;1;0
20801;928868;6567555;1;1;0
20810;928868;6757842;1;1;0
20820;928875;6757852;1;1;0
20801;928876;6757851;1;1;0
20815;928876;6757853;0;1;0
20815;928876;6856293;0;1;1
20801;928879;6686345;0;0;0
20801;928889;6856288;1;1;1
20815;928893;6685993;0;1;1
20820;928907;6686353;1;1;1
20820;928909;6856280;1;1;1
20820;928920;6501212;1;1;1
20810;928922;6860010;1;1;0
20810;928924;6501212;1;1;1
20810;928927;6896815;1;1;1
20801;928931;6859985;1;1;1
20820;928934;6860004;1;1;1
20820;928937;6501066;1;1;0
20801;928940;6653970;0;1;0
20820;928940;6653971;1;1;0
20810;928940;6653971;1;1;0
20815;928941;6653971;0;1;0
20820;928952;6924014;1;1;1
20810;928952;6924014;1;1;1
20801;928976;6897087;1;1;1
20810;928994;6228506;1;1;1
20801;929002;6228487;1;1;1
20801;929017;6685961;1;0;0
20820;929020;6520500;1;1;1
20810;929021;6520490;1;1;1
20815;929022;6260648;0;1;1
20801;929053;6686346;1;0;0
20801;929061;6637241;1;1;0
20820;929092;6225356;1;1;1
20810;929105;6225341;1;1;1
20801;929117;6686010;1;0;0
20810;929120;6685755;1;1;0
20801;929125;6225359;1;1;1
20820;929127;6509115;1;1;1
20810;929127;6509115;1;1;1
20815;929128;6509116;0;1;1
20815;929130;6898942;0;1;0
20820;929137;6635874;1;1;1
20810;929144;6635847;1;1;1
20801;929147;6898920;1;1;1
20820;929154;6343867;1;1;0
20810;929154;6343867;1;1;0
20815;929155;6343867;0;1;0
20801;929155;6343867;0;1;0
20815;929165;6225364;0;1;1
20815;929170;6687540;0;1;1
20810;929174;6889537;0;1;0
20810;929179;6687477;1;1;0
20820;929181;6402938;1;1;1
20801;929183;6402936;1;1;1
20810;929184;6424065;1;1;0
20820;929185;6424055;1;1;0
20801;929192;6240113;1;1;0
20801;929199;6531610;1;1;1
20810;929215;6403012;1;1;1
20801;929222;6922695;1;1;1
20801;929223;6231650;1;1;1
20801;929228;6424058;1;1;0
20801;929239;6671986;1;1;1
20820;929247;6922607;1;1;1
20820;929251;6909905;1;1;1
20801;929257;6560925;1;1;1
20810;929264;6922612;1;1;1
20815;929265;6922617;0;1;1
20810;929291;6686860;0;1;0
20820;929298;6686862;1;1;1
20801;929302;6895860;1;1;0
20820;929353;6920525;1;1;1
20810;929353;6920525;1;1;1
20801;929354;6920522;1;1;1
20801;929355;6660711;1;1;0
20820;929364;6907908;1;1;1
20810;929399;6908638;0;1;0
20801;929400;6226901;1;1;1
20810;929400;6226903;1;1;0
20801;929400;6908635;1;1;1
20810;929422;6688280;1;1;0
20801;929423;6609570;1;1;1
20801;929428;6688271;1;1;0
20820;929429;6892864;1;1;0
20810;929429;6892864;1;1;0
20820;929431;6688294;1;1;0
20801;929434;6688198;0;1;0
20801;929448;6532453;1;1;0
20820;929466;6532467;1;1;1
20810;929466;6532467;1;1;1
20815;929467;6532467;0;1;1
20810;929468;6895661;1;1;1
20820;929471;6902942;1;1;1
20801;929473;6589816;0;0;0
20820;929476;6589840;1;1;1
20810;929518;6289950;1;1;0
20810;929518;6844646;1;1;1
20801;929520;6550929;1;1;1
20815;929521;6289967;0;1;0
20815;929521;6844636;0;1;1
20801;929522;6289968;0;1;0
20820;929522;6685792;1;1;0
20801;929522;6685792;0;1;0
20815;929524;6550935;0;1;1
20820;929528;6550946;1;1;1
20820;929530;6844658;1;1;1
20820;929534;6224421;0;1;1
20810;929537;6550908;1;1;1
20801;929540;6896396;1;1;1
20801;929551;6828760;1;1;0
20820;929557;6899025;1;1;1
20815;929564;6687220;0;1;1
20801;929565;6724984;0;1;0
20815;929565;6724985;0;1;0
20801;929574;6687235;0;1;0
20820;929590;6937627;1;1;1
20810;929590;6937627;1;1;1
20810;929596;6724984;1;1;0
20801;929608;6844629;1;1;1
20815;929615;6689450;0;1;1
20815;929616;6281563;0;1;0
20801;929616;6281564;0;1;0
20810;929616;6281576;1;1;0
20820;929620;6920910;1;1;1
20820;929630;6524585;1;1;1
20810;929630;6524585;1;1;1
20815;929631;6524586;0;1;1
20810;929644;6229407;1;1;1
20810;929645;6500515;0;1;0
20815;929645;6921546;0;1;0
20801;929647;6500510;1;1;0
20810;929647;6890892;1;1;1
20820;929650;6915565;1;1;1
20810;929650;6915565;1;1;1
20801;929653;6915580;1;1;1
20801;929657;6848511;1;1;1
20801;929666;6921586;1;1;1
20801;929670;6898203;0;1;1
20815;929670;6902520;0;1;1
20810;929671;6898211;0;1;0
20820;929675;6840331;1;1;1
20810;929675;6840331;1;1;1
20810;929676;6848445;0;1;0
20801;929699;6926047;1;1;1
20820;929703;6687810;1;1;0
20810;929737;6464115;0;1;0
20801;929745;6839975;1;1;1
20815;929746;6839978;0;1;1
20801;929746;6890759;1;1;1
20810;929752;6689400;0;1;0
20815;929754;6926112;0;1;0
20810;929758;6700758;1;1;1
20820;929775;6890757;1;1;1
20820;929778;6700835;1;0;0
20801;929791;6700751;1;1;0
20801;929799;6689333;1;1;1
20815;929845;6688474;0;1;1
20820;929849;6226453;1;1;1
20820;929850;6762578;1;0;0
20801;929851;6653522;1;1;0
20801;929854;6762588;1;1;1
20815;929857;6762593;0;1;1
20801;929875;6226521;0;1;1
20820;929875;6560757;1;1;1
20810;929875;6560758;1;1;1
20815;929888;6226411;0;1;1
20815;929890;6560746;0;1;1
20810;929921;6226539;1;1;1
20810;929922;6895355;1;1;1
20801;929924;6389203;1;1;0
20820;929929;6917845;1;1;1
20810;929930;6917836;1;1;1
20801;929930;6917842;1;1;0
20820;929935;6389287;1;1;1
20810;929935;6389287;1;1;1
20820;929972;6848570;1;1;1
20801;929986;6922019;1;1;1
20810;929987;6501698;1;1;1
20801;929992;6230426;1;1;1
20820;929993;6501695;1;1;1
20801;929995;6903630;1;1;1
20810;930004;6228142;1;1;1
20815;930006;6228154;0;1;1
20820;930006;6228165;1;1;1
20810;930006;6466048;1;1;0
20801;930007;6228162;1;1;1
20810;930028;6899721;1;1;1
20810;930029;6686191;1;0;0
20815;930031;6686186;0;1;1
20801;930037;6686186;1;1;0
20820;930040;6922017;1;1;1
20810;930040;6922017;1;1;1
20801;930046;6466064;1;0;0
20815;930061;6905345;0;1;1
20810;930069;6905336;1;1;1
20801;930073;6899703;1;1;1
20801;930080;6905319;1;1;1
20801;930094;6688467;1;1;1
20820;930096;6905326;1;1;1
20810;930121;6737128;1;1;1
20801;930123;6737127;1;1;1
20801;930138;6891515;1;1;0
20820;930145;6900783;1;1;1
20820;930146;6737133;1;1;1
20810;930146;6891541;1;1;1
20820;930147;6891508;1;1;1
20801;930165;6262401;1;1;0
20801;930172;6858433;1;1;1
20815;930172;6858436;0;1;0
20810;930174;6262390;1;1;1
20815;930174;6896320;0;1;1
20820;930182;6262379;1;1;1
20815;930182;6262380;0;1;1
20801;930184;6224503;1;1;1
20801;930218;6897322;1;1;1
20801;930218;6910144;1;1;1
20815;930218;6910147;0;1;1
20810;930219;6849176;1;1;1
20820;930243;6657745;1;1;1
20810;930243;6657745;1;1;1
20801;930266;6848116;0;1;1
20820;930268;6408346;1;1;0
20810;930272;6733642;1;1;0
20801;930279;6733644;1;1;0
20820;930279;6733645;1;1;0
20815;930279;6733646;0;1;0
20820;930287;6922791;1;1;1
20810;930288;6922782;1;1;1
20815;930296;6907083;0;1;0
20810;930296;6907083;0;1;0
20801;930297;6907080;1;1;1
20801;930305;6898906;0;1;0
20820;930310;6932478;1;1;1
20810;930310;6932478;1;1;1
20801;930332;6892475;1;1;1
20810;930339;6363798;1;1;0
20815;930346;6899646;0;1;1
20801;930349;6923010;1;1;1
20820;930375;6363621;1;1;0
20801;930375;6363621;1;1;0
20815;930376;6363621;0;1;0
20801;930383;6904331;1;1;1
20815;930386;6689265;0;1;1
20801;930387;6911082;1;1;1
20810;930398;6893145;1;1;1
20820;930409;6893535;1;1;1
20815;930409;6923037;0;1;1
20801;930410;6400498;1;1;0
20801;930420;6893537;1;1;1
20820;930435;6896553;1;1;1
20810;930437;6794166;1;1;0
20820;930437;6897982;1;1;1
20801;930438;6794165;1;1;0
20815;930438;6794167;0;1;0
20820;930443;6689385;0;1;0
20815;930445;6688403;0;1;1
20801;930449;6902231;1;1;1
20810;930454;6902229;1;1;1
20820;930463;6794191;1;1;0
20801;930473;6896514;0;1;1
20820;930475;6911674;1;1;1
20801;930491;6849673;1;1;1
20815;930491;6849676;0;1;0
20810;930496;6689301;1;1;0
20810;930511;6449789;1;1;0
20801;930518;6689217;1;1;1
20801;930525;6449778;1;1;0
20810;930536;6912148;0;1;0
20801;930540;6912120;1;1;1
20815;930540;6912123;0;1;1
20801;930566;6855857;0;1;1
20810;930581;6897152;1;1;1
20801;930584;6894680;1;1;1
20801;930593;6844279;1;1;1
20801;930595;6799125;1;1;0
20810;930601;6844272;1;1;1
20820;930604;6449580;1;1;0
20801;930604;6848866;1;1;1
20820;930616;6498634;1;1;1
20815;930616;6498634;0;1;1
20810;930620;6498632;1;1;1
20801;930624;6857040;1;1;1
20801;930638;6721754;1;1;0
20810;930638;6721755;1;1;0
20815;930639;6721755;0;1;0
20810;930643;6225941;1;1;1
20801;930665;6923920;1;1;1
20801;930667;6225877;1;1;1
20815;930701;6501541;0;1;1
20815;930702;6894588;0;1;1
20820;930705;6265248;1;1;1
20815;930705;6265248;0;1;1
20801;930706;6265208;1;1;1
20810;930706;6265252;1;1;1
20810;930720;6856214;1;1;1
20820;930724;6574228;0;1;0
20820;930732;6860272;1;1;1
20801;930736;6689087;0;1;0
20815;930752;6684371;0;1;1
20801;930752;6924818;0;1;1
20810;930757;6860286;1;1;1
20815;930763;6860302;0;1;1
20801;930777;6501602;1;1;1
20820;930781;6501591;1;1;1
20810;930781;6501591;1;1;1
20815;930795;6893865;0;1;1
20810;930797;6893868;1;1;1
20815;930803;6896900;0;1;1
20820;930809;6892352;1;1;1
20810;930811;6897615;1;1;1
20801;930818;6614894;1;1;0
20810;930823;6892354;1;1;1
20815;930827;6614897;0;1;1
20815;930827;6892370;0;1;1
20810;930827;6895763;1;1;1
20810;930837;6234127;1;1;1
20801;930839;6234130;1;0;0
20820;930847;6848927;1;1;1
20820;930850;6234152;1;1;1
20815;930850;6234152;0;1;1
20801;930859;6896921;1;1;1
20820;930873;6232481;1;1;1
20801;930875;6232481;1;1;1
20801;930897;6889190;1;1;1
20820;930905;6923808;1;1;1
20810;930907;6689186;0;1;0
20815;930914;6898460;0;1;1
20810;930914;6908092;1;1;1
20801;930924;6847726;1;1;1
20810;930931;6923805;1;1;1
20815;930938;6923808;0;1;1
20801;930945;6573976;1;1;1
20801;930953;6687750;1;1;1
20820;930976;6499890;1;1;1
20810;930976;6499890;1;1;1
20810;930987;6848256;1;1;1
20815;930994;6848249;0;1;1
20810;931002;6472705;1;1;1
20801;931004;6472692;1;1;1
20820;931012;6472670;1;1;1
20815;931012;6472670;0;1;0
20801;931017;6499974;1;1;1
20801;931036;6225138;1;1;1
20810;931038;6225140;1;1;1
20815;931040;6225141;0;1;1
20801;931049;6650280;0;1;0
20820;931049;6650281;1;1;0
20815;931049;6650281;0;1;0
20810;931049;6650281;1;1;0
20820;931061;6898446;1;1;1
20820;931068;6497031;1;1;1
20810;931069;6847865;1;1;1
20810;931075;6497032;1;1;1
20820;931075;6847866;1;1;1
20801;931086;6898393;1;1;1
20801;931092;6908937;1;1;1
20820;931099;6908927;1;1;1
20801;931123;6922339;1;1;1
20801;931160;6789249;0;1;0
20810;931160;6789250;1;1;0
20815;931160;6789251;0;1;0
20801;931161;6894885;1;1;1
20801;931163;6910186;1;1;1
20815;931165;6690177;0;1;1
20810;931171;6690182;0;1;0
20820;931172;6910189;0;1;1
20810;931172;6910212;1;1;1
20801;931179;6899075;0;1;1
20801;931205;6935921;1;1;1
20801;931218;6892519;1;1;1
20820;931220;6246841;1;1;1
20810;931220;6246854;1;1;1
20820;931224;6892958;1;1;1
20820;931225;6893822;1;1;1
20801;931230;6527034;1;1;0
20815;931231;6246854;0;1;0
20801;931243;6897453;1;1;1
20815;931245;6897437;0;1;1
20801;931248;6246888;1;1;0
20801;931249;6918942;1;1;0
20810;931272;6541712;1;1;1
20815;931272;6856517;0;1;1
20820;931274;6856514;1;1;1
20810;931274;6894463;1;1;1
20820;931281;6541711;1;1;1
20815;931282;6541712;0;1;1
20820;931287;6896820;1;1;1
20801;931288;6854029;0;1;1
20801;931302;6893810;0;1;1
20810;931303;6893822;1;1;1
20815;931304;6894266;0;1;1
20810;931308;6896808;1;1;1
20801;931321;6894269;1;1;1
20820;931340;6896045;1;1;1
20810;931344;6896072;1;1;1
20801;931345;6896068;1;1;1
20815;931346;6896071;0;1;1
20801;931352;6885757;1;1;1
20815;931352;6885760;0;1;1
20810;931371;6233310;1;1;1
20810;931378;6842917;1;1;0
20801;931379;6259050;1;1;0
20801;931390;6478281;1;1;1
20820;931402;6258538;1;1;1
20810;931402;6258538;1;1;1
20815;931410;6893715;0;1;1
20801;931414;6508152;1;1;0
20820;931429;6888256;1;1;1
20820;931435;6707513;1;1;0
20820;931435;6707513;1;1;1
20810;931435;6707513;0;0;1
20810;931443;6230065;1;1;1
20815;931446;6230054;0;1;1
20801;931460;6850358;0;1;1
20820;931478;6920705;1;1;1
20810;931483;6920690;1;1;1
20810;931494;6888487;1;1;1
20801;931498;6846539;1;1;1
20815;931499;6513484;0;1;1
20815;931499;6909054;0;1;0
20810;931500;6919171;1;1;1
20801;931500;6920700;1;1;1
20801;931501;6804504;1;1;1
20820;931501;6919168;1;1;1
20815;931503;6920682;0;1;1
20801;931515;6854769;1;1;0
20801;931521;6898435;0;1;1
20801;931533;6895335;0;1;0
20801;931534;6848111;1;1;1
20820;931535;6895444;1;1;1
20801;931548;6743511;1;1;0
20820;931548;6743512;1;1;0
20810;931548;6743512;0;1;0
20815;931548;6743513;0;1;0
20820;931553;6876431;1;1;1
20820;931570;6545655;1;1;1
20810;931572;6545656;1;1;1
20810;931573;6843546;1;1;1
20810;931583;6876432;1;1;1
20815;931587;6898448;0;1;0
20801;931589;6876431;1;1;1
20810;931591;6898443;1;1;1
20801;931593;6606369;1;1;1
20810;931597;6705438;1;1;1
20815;931597;6705439;0;1;0
20801;931605;6894791;1;1;1
20801;931608;6843572;1;1;1
20810;931617;6894769;1;1;1
20820;931620;6225904;1;1;1
20820;931629;6894793;1;1;1
20810;931638;6845340;1;1;1
20801;931638;6895715;1;1;1
20815;931642;6895425;0;1;1
20810;931645;6895422;1;1;1
20820;931655;6846712;1;1;1
20801;931656;6849112;1;1;1
20801;931673;6893411;1;1;1
20810;931675;6849122;1;1;1
20801;931678;6621650;1;1;1
20820;931678;6621651;1;1;1
20810;931678;6621651;1;1;1
20801;931682;6895298;1;0;0
20815;931692;6477775;0;1;1
20820;931696;6477783;1;1;1
20810;931696;6477783;1;1;1
20820;931697;6695637;1;1;1
20810;931697;6695637;0;0;1
20810;931697;6846689;1;1;0
20810;931702;6897704;1;1;1
20815;931707;6846681;0;1;1
20801;931709;6893952;0;1;1
20815;931746;6500855;0;1;1
20820;931747;6843216;1;1;1
20815;931748;6849167;0;1;1
20815;931769;6417859;0;1;0
20801;931769;6417859;1;0;0
20801;931779;6895450;1;1;1
20815;931780;6843231;0;1;1
20810;931781;6509604;1;1;1
20820;931788;6509623;1;1;1
20810;931789;6895446;1;1;1
20820;931805;6895466;1;1;1
20815;931812;6606939;0;1;1
20810;931825;6791487;1;1;0
20801;931826;6791485;0;1;0
20815;931826;6791488;0;1;0
20801;931850;6899506;1;1;1
20810;931853;6501007;1;1;1
20820;931858;6402051;1;1;1
20810;931858;6402051;1;1;1
20815;931869;6896435;0;1;1
20815;931876;6588573;0;1;1
20801;931878;6579711;1;1;1
20801;931879;6894669;0;0;0
20810;931890;6848616;1;1;1
20820;931890;6895590;1;1;1
20801;931891;6848615;1;1;1
20815;931893;6848617;0;1;1
20801;931894;6896438;1;1;1
20810;931898;6588591;1;1;0
20820;931899;6588583;1;1;1
20801;931900;6402084;1;1;0
20801;931908;6895565;0;1;0
20810;931911;6895591;1;1;1
20801;931934;6904431;1;1;1
20820;931935;6501031;1;1;1
20801;931936;6735185;0;1;0
20801;931962;6221229;1;1;0
20801;931964;6228508;1;1;1
20820;931969;6922600;1;1;1
20810;931969;6922600;1;1;1
20801;931970;6922582;1;1;1
20820;931971;6221268;1;1;1
20820;931971;6606791;1;1;1
20815;931974;6221263;0;1;1
20810;931976;6606791;1;1;1
20810;931984;6221256;1;1;1
20810;931996;6913114;0;1;0
20801;931997;6913111;1;1;0
20810;932009;6893776;1;1;1
20810;932039;6230797;1;1;1
20815;932044;6225563;0;1;1
20820;932045;6893740;1;1;1
20820;932049;6225563;1;1;1
20810;932052;6228146;1;1;1
20810;932055;6894290;1;1;1
20801;932056;6753537;1;1;1
20820;932067;6896130;1;1;1
20801;932082;6896114;1;1;1
20810;932082;6896121;1;1;1
20810;932087;6228165;0;1;0
20801;932090;6225519;1;1;1
20810;932101;6849274;1;1;1
20820;932102;6230316;1;1;1
20801;932104;6230273;1;1;1
20815;932125;6847286;0;1;1
20801;932127;6849279;1;1;1
20801;932130;6847284;1;1;1
20810;932132;6847287;0;1;0
20815;932143;6609452;0;1;1
20820;932147;6848751;1;1;1
20820;932148;6831941;1;1;1
20810;932148;6831941;1;1;1
20815;932148;6831942;0;1;1
20820;932149;6609455;1;1;1
20810;932162;6892637;1;1;1
20810;932163;6609453;1;1;1
20801;932164;6231378;1;1;1
20810;932170;6851078;1;1;1
20801;932185;6710325;1;1;1
20815;932186;6710326;0;1;0
20815;932189;6893244;0;1;1
20801;932194;6838471;1;1;1
20820;932202;6895193;1;1;1
20810;932203;6710414;1;1;0
20801;932204;6894992;1;1;1
20801;932210;6853096;1;1;1
20801;932211;6893768;1;1;1
20820;932231;6228642;1;1;1
20801;932239;6897578;1;1;1
20815;932244;6228605;0;1;1
20801;932245;6807888;1;1;1
20801;932281;6841652;1;1;1
20801;932336;6892386;0;1;1
20810;932345;6746000;1;1;1
20820;932347;6849404;1;1;1
20820;932348;6745993;1;1;1
20815;932350;6282819;0;1;0
20801;932350;6282819;0;1;0
20810;932353;6282843;1;1;0
20810;932379;6846850;0;0;1
20820;932385;6846866;1;1;1
20801;932387;6852372;0;1;0
20801;932407;6562149;1;1;1
20801;932420;6628100;0;1;0
20810;932420;6628100;1;1;0
20815;932420;6628101;0;1;0
20815;932421;6895212;0;1;1
20801;932430;6923767;0;1;0
20820;932438;6272160;1;1;1
20815;932439;6272160;0;1;1
20801;932440;6467121;1;1;0
20801;932492;6845178;1;1;1
20801;932513;6298222;1;1;1
20820;932525;6895315;1;1;1
20801;932526;6895313;1;1;1
20820;932532;6514238;1;1;1
20810;932533;6895309;1;1;1
20810;932544;6727832;1;1;1
20801;932545;6727849;1;1;1
20801;932547;6845997;1;1;1
20820;932551;6727836;1;1;1
20810;932558;6514249;1;1;1
20815;932562;6891188;0;1;1
20810;932565;6845965;1;1;1
20801;932566;6915251;0;1;0
20820;932573;6638947;1;1;1
20810;932573;6638947;1;1;1
20801;932573;6891180;1;1;1
20820;932586;6298246;1;1;1
20801;932586;6850360;1;1;1
20810;932587;6298196;1;1;1
20815;932598;6298251;0;1;1
20801;932599;6894732;1;1;1
20810;932600;6906004;1;1;1
20810;932603;6850366;1;1;1
20815;932617;6905935;0;1;1
20820;932626;6731480;1;1;1
20815;932627;6731480;0;1;1
20810;932632;6731484;1;1;1
20815;932637;6227376;0;1;1
20820;932644;6669296;1;1;0
20810;932644;6669296;1;1;0
20801;932645;6669296;0;1;0
20815;932645;6669297;0;1;0
20801;932655;6844730;0;1;1
20801;932658;6576901;1;1;0
20810;932659;6844729;1;1;1
20815;932661;6844733;0;1;1
20820;932704;6855947;1;1;1
20815;932704;6855948;0;1;1
20810;932705;6829938;1;1;1
20810;932716;6855931;1;1;1
20820;932726;6829990;1;1;1
20801;932730;6829985;1;1;1
20815;932732;6851247;0;1;1
20801;932737;6604005;1;1;1
20820;932737;6604009;1;1;1
20810;932737;6604009;1;1;1
20801;932746;6522410;1;1;0
20810;932775;6224998;1;1;1
20815;932777;6224999;0;1;0
20820;932784;6497517;1;1;1
20820;932786;6227728;1;1;1
20815;932786;6390249;0;1;1
20810;932786;6497513;1;1;1
20815;932786;6803202;0;1;1
20801;932787;6497517;1;1;0
20820;932788;6390248;1;1;1
20810;932788;6390248;1;1;1
20820;932815;6803203;1;1;1
20810;932815;6803203;1;1;1
20820;932840;6227482;0;1;0
20820;932860;6550430;1;1;1
20810;932860;6550430;1;1;1
20820;932867;6918297;1;1;1
20815;932868;6918298;0;1;1
20820;932871;6844003;1;1;1
20810;932871;6918299;1;1;1
20801;932881;6844021;1;1;0
20810;932892;6228152;1;1;1
20810;932901;6891701;1;1;1
20801;932920;6575245;1;1;1
20801;932927;6225996;1;1;1
20801;932930;6845080;0;1;1
20801;932932;6846966;1;1;1
20801;932936;6840496;1;1;1
20810;932936;6846961;1;1;1
20815;932950;6265488;0;1;1
20801;932951;6383346;1;1;0
20801;932951;6853335;1;1;1
20801;932970;6228131;0;1;1
20820;932992;6231421;0;1;1
20810;932996;6843882;1;1;0
20801;933010;6849039;1;1;1
20810;933013;6853390;1;1;1
20810;933018;6849030;1;1;1
20820;933023;6847800;1;1;1
20820;933023;6853418;1;1;1
20801;933033;6847789;1;1;1
20801;933037;6729947;1;1;1
20810;933040;6847796;1;1;1
20815;933047;6847804;0;1;1
20820;933050;6894351;1;1;1
20820;933056;6576107;1;1;1
20815;933062;6894343;0;1;1
20815;933063;6576098;0;1;1
20810;933064;6576103;1;1;1
20801;933064;6848517;1;1;1
20801;933065;6224967;1;1;1
20801;933067;6894350;1;1;1
20820;933090;6527198;1;1;1
20810;933090;6527198;1;1;1
20801;933099;6527188;1;1;0
20810;933100;6226653;1;1;1
20801;933100;6810341;1;1;0
20820;933100;6810343;1;1;1
20810;933100;6810343;1;1;1
20801;933106;6750175;1;1;0
20820;933106;6750176;1;1;0
20810;933106;6750176;1;1;0
20801;933107;6265621;1;1;1
20815;933107;6750177;0;1;0
20801;933109;6707011;1;1;0
20810;933109;6707012;1;1;0
20820;933118;6846060;1;1;1
20801;933127;6227499;1;1;1
20820;933153;6226644;1;1;1
20820;933153;6226644;1;1;1
20801;933176;6576397;0;1;1
20815;933204;6497620;0;1;1
20810;933205;6686923;1;1;1
